Date,Close
2020-05-26,77.76000213623047
2020-05-27,78.5999984741211
2020-05-28,78.54000091552734
2020-05-29,77.98999786376953
2020-06-01,78.31999969482422
2020-06-02,77.77999877929688
2020-06-03,79.58000183105469
2020-06-04,78.73999786376953
2020-06-05,82.13999938964844
2020-06-08,83.55999755859375
2020-06-09,82.37000274658203
2020-06-10,79.01000213623047
2020-06-11,72.56999969482422
2020-06-12,76.37999725341797
2020-06-15,76.95999908447266
2020-06-16,77.83999633789062
2020-06-17,77.0999984741211
2020-06-18,76.30999755859375
2020-06-19,75.4000015258789
2020-06-22,75.4000015258789
2020-06-23,75.48999786376953
2020-06-24,73.63999938964844
2020-06-25,73.8499984741211
2020-06-26,71.56999969482422
2020-06-29,73.4800033569336
2020-06-30,73.58999633789062
2020-07-01,74.02999877929688
2020-07-02,73.77999877929688
2020-07-06,75.44000244140625
2020-07-07,74.25
2020-07-08,74.13999938964844
2020-07-09,73.56999969482422
2020-07-10,74.29000091552734
2020-07-13,72.6500015258789
2020-07-14,72.7300033569336
2020-07-15,75.61000061035156
2020-07-16,74.38999938964844
2020-07-17,74.16000366210938
2020-07-20,74.95999908447266
2020-07-21,75.44000244140625
2020-07-22,77.23999786376953
2020-07-23,75.36000061035156
2020-07-24,75.77999877929688
2020-07-27,76.45999908447266
2020-07-28,74.63999938964844
2020-07-29,77.41999816894531
2020-07-30,76.63999938964844
2020-07-31,76.52999877929688
2020-08-03,75.5
2020-08-04,75.12999725341797
2020-08-05,75.77999877929688
2020-08-06,75.66000366210938
2020-08-07,75.79000091552734
2020-08-10,77.47000122070312
2020-08-11,78.87000274658203
2020-08-12,79.29000091552734
2020-08-13,79.0199966430664
2020-08-14,78.37000274658203
2020-08-17,78.94999694824219
2020-08-18,78.98999786376953
2020-08-19,77.62999725341797
2020-08-20,77.22000122070312
2020-08-21,77.06999969482422
2020-08-24,78.68000030517578
2020-08-25,82.72000122070312
2020-08-26,82.41000366210938
2020-08-27,83.41000366210938
2020-08-28,85.0
2020-08-31,84.47000122070312
2020-09-01,86.05000305175781
2020-09-02,88.3499984741211
2020-09-03,86.4800033569336
2020-09-04,86.2699966430664
2020-09-08,85.41000366210938
2020-09-09,85.86000061035156
2020-09-10,84.87999725341797
2020-09-11,85.2699966430664
2020-09-14,86.62999725341797
